fecha_key,fecha,year,mes,dia,nombre_dia,nombre_mes,trimestre,semestre
1,2015-01-01,2015,1,1,Jueves,Enero,1,1
2,2015-01-02,2015,1,2,Viernes,Enero,1,1
3,2015-01-03,2015,1,3,Sábado,Enero,1,1
4,2015-01-04,2015,1,4,Domingo,Enero,1,1
5,2015-01-05,2015,1,5,Lunes,Enero,1,1
6,2015-01-06,2015,1,6,Martes,Enero,1,1
7,2015-01-07,2015,1,7,Miércoles,Enero,1,1
8,2015-01-08,2015,1,8,Jueves,Enero,1,1
9,2015-01-09,2015,1,9,Viernes,Enero,1,1
10,2015-01-10,2015,1,10,Sábado,Enero,1,1
11,2015-01-11,2015,1,11,Domingo,Enero,1,1
12,2015-01-12,2015,1,12,Lunes,Enero,1,1
13,2015-01-13,2015,1,13,Martes,Enero,1,1
14,2015-01-14,2015,1,14,Miércoles,Enero,1,1
15,2015-01-15,2015,1,15,Jueves,Enero,1,1
16,2015-01-16,2015,1,16,Viernes,Enero,1,1
17,2015-01-17,2015,1,17,Sábado,Enero,1,1
18,2015-01-18,2015,1,18,Domingo,Enero,1,1
19,2015-01-19,2015,1,19,Lunes,Enero,1,1
20,2015-01-20,2015,1,20,Martes,Enero,1,1
21,2015-01-21,2015,1,21,Miércoles,Enero,1,1
22,2015-01-22,2015,1,22,Jueves,Enero,1,1
23,2015-01-23,2015,1,23,Viernes,Enero,1,1
24,2015-01-24,2015,1,24,Sábado,Enero,1,1
25,2015-01-25,2015,1,25,Domingo,Enero,1,1
26,2015-01-26,2015,1,26,Lunes,Enero,1,1
27,2015-01-27,2015,1,27,Martes,Enero,1,1
28,2015-01-28,2015,1,28,Miércoles,Enero,1,1
29,2015-01-29,2015,1,29,Jueves,Enero,1,1
30,2015-01-30,2015,1,30,Viernes,Enero,1,1
31,2015-01-31,2015,1,31,Sábado,Enero,1,1
32,2015-02-01,2015,2,1,Domingo,Febrero,1,1
33,2015-02-02,2015,2,2,Lunes,Febrero,1,1
34,2015-02-03,2015,2,3,Martes,Febrero,1,1
35,2015-02-04,2015,2,4,Miércoles,Febrero,1,1
36,2015-02-05,2015,2,5,Jueves,Febrero,1,1
37,2015-02-06,2015,2,6,Viernes,Febrero,1,1
38,2015-02-07,2015,2,7,Sábado,Febrero,1,1
39,2015-02-08,2015,2,8,Domingo,Febrero,1,1
40,2015-02-09,2015,2,9,Lunes,Febrero,1,1
41,2015-02-10,2015,2,10,Martes,Febrero,1,1
42,2015-02-11,2015,2,11,Miércoles,Febrero,1,1
43,2015-02-12,2015,2,12,Jueves,Febrero,1,1
44,2015-02-13,2015,2,13,Viernes,Febrero,1,1
45,2015-02-14,2015,2,14,Sábado,Febrero,1,1
46,2015-02-15,2015,2,15,Domingo,Febrero,1,1
47,2015-02-16,2015,2,16,Lunes,Febrero,1,1
48,2015-02-17,2015,2,17,Martes,Febrero,1,1
49,2015-02-18,2015,2,18,Miércoles,Febrero,1,1
50,2015-02-19,2015,2,19,Jueves,Febrero,1,1
51,2015-02-20,2015,2,20,Viernes,Febrero,1,1
52,2015-02-21,2015,2,21,Sábado,Febrero,1,1
53,2015-02-22,2015,2,22,Domingo,Febrero,1,1
54,2015-02-23,2015,2,23,Lunes,Febrero,1,1
55,2015-02-24,2015,2,24,Martes,Febrero,1,1
56,2015-02-25,2015,2,25,Miércoles,Febrero,1,1
57,2015-02-26,2015,2,26,Jueves,Febrero,1,1
58,2015-02-27,2015,2,27,Viernes,Febrero,1,1
59,2015-02-28,2015,2,28,Sábado,Febrero,1,1
60,2015-03-01,2015,3,1,Domingo,Marzo,1,1
61,2015-03-02,2015,3,2,Lunes,Marzo,1,1
62,2015-03-03,2015,3,3,Martes,Marzo,1,1
63,2015-03-04,2015,3,4,Miércoles,Marzo,1,1
64,2015-03-05,2015,3,5,Jueves,Marzo,1,1
65,2015-03-06,2015,3,6,Viernes,Marzo,1,1
66,2015-03-07,2015,3,7,Sábado,Marzo,1,1
67,2015-03-08,2015,3,8,Domingo,Marzo,1,1
68,2015-03-09,2015,3,9,Lunes,Marzo,1,1
69,2015-03-10,2015,3,10,Martes,Marzo,1,1
70,2015-03-11,2015,3,11,Miércoles,Marzo,1,1
71,2015-03-12,2015,3,12,Jueves,Marzo,1,1
72,2015-03-13,2015,3,13,Viernes,Marzo,1,1
73,2015-03-14,2015,3,14,Sábado,Marzo,1,1
74,2015-03-15,2015,3,15,Domingo,Marzo,1,1
75,2015-03-16,2015,3,16,Lunes,Marzo,1,1
76,2015-03-17,2015,3,17,Martes,Marzo,1,1
77,2015-03-18,2015,3,18,Miércoles,Marzo,1,1
78,2015-03-19,2015,3,19,Jueves,Marzo,1,1
79,2015-03-20,2015,3,20,Viernes,Marzo,1,1
80,2015-03-21,2015,3,21,Sábado,Marzo,1,1
81,2015-03-22,2015,3,22,Domingo,Marzo,1,1
82,2015-03-23,2015,3,23,Lunes,Marzo,1,1
83,2015-03-24,2015,3,24,Martes,Marzo,1,1
84,2015-03-25,2015,3,25,Miércoles,Marzo,1,1
85,2015-03-26,2015,3,26,Jueves,Marzo,1,1
86,2015-03-27,2015,3,27,Viernes,Marzo,1,1
87,2015-03-28,2015,3,28,Sábado,Marzo,1,1
88,2015-03-29,2015,3,29,Domingo,Marzo,1,1
89,2015-03-30,2015,3,30,Lunes,Marzo,1,1
90,2015-03-31,2015,3,31,Martes,Marzo,1,1
91,2015-04-01,2015,4,1,Miércoles,Abril,2,1
92,2015-04-02,2015,4,2,Jueves,Abril,2,1
93,2015-04-03,2015,4,3,Viernes,Abril,2,1
94,2015-04-04,2015,4,4,Sábado,Abril,2,1
95,2015-04-05,2015,4,5,Domingo,Abril,2,1
96,2015-04-06,2015,4,6,Lunes,Abril,2,1
97,2015-04-07,2015,4,7,Martes,Abril,2,1
98,2015-04-08,2015,4,8,Miércoles,Abril,2,1
99,2015-04-09,2015,4,9,Jueves,Abril,2,1
100,2015-04-10,2015,4,10,Viernes,Abril,2,1
101,2015-04-11,2015,4,11,Sábado,Abril,2,1
102,2015-04-12,2015,4,12,Domingo,Abril,2,1
103,2015-04-13,2015,4,13,Lunes,Abril,2,1
104,2015-04-14,2015,4,14,Martes,Abril,2,1
105,2015-04-15,2015,4,15,Miércoles,Abril,2,1
106,2015-04-16,2015,4,16,Jueves,Abril,2,1
107,2015-04-17,2015,4,17,Viernes,Abril,2,1
108,2015-04-18,2015,4,18,Sábado,Abril,2,1
109,2015-04-19,2015,4,19,Domingo,Abril,2,1
110,2015-04-20,2015,4,20,Lunes,Abril,2,1
111,2015-04-21,2015,4,21,Martes,Abril,2,1
112,2015-04-22,2015,4,22,Miércoles,Abril,2,1
113,2015-04-23,2015,4,23,Jueves,Abril,2,1
114,2015-04-24,2015,4,24,Viernes,Abril,2,1
115,2015-04-25,2015,4,25,Sábado,Abril,2,1
116,2015-04-26,2015,4,26,Domingo,Abril,2,1
117,2015-04-27,2015,4,27,Lunes,Abril,2,1
118,2015-04-28,2015,4,28,Martes,Abril,2,1
119,2015-04-29,2015,4,29,Miércoles,Abril,2,1
120,2015-04-30,2015,4,30,Jueves,Abril,2,1
121,2015-05-01,2015,5,1,Viernes,Mayo,2,1
122,2015-05-02,2015,5,2,Sábado,Mayo,2,1
123,2015-05-03,2015,5,3,Domingo,Mayo,2,1
124,2015-05-04,2015,5,4,Lunes,Mayo,2,1
125,2015-05-05,2015,5,5,Martes,Mayo,2,1
126,2015-05-06,2015,5,6,Miércoles,Mayo,2,1
127,2015-05-07,2015,5,7,Jueves,Mayo,2,1
128,2015-05-08,2015,5,8,Viernes,Mayo,2,1
129,2015-05-09,2015,5,9,Sábado,Mayo,2,1
130,2015-05-10,2015,5,10,Domingo,Mayo,2,1
131,2015-05-11,2015,5,11,Lunes,Mayo,2,1
132,2015-05-12,2015,5,12,Martes,Mayo,2,1
133,2015-05-13,2015,5,13,Miércoles,Mayo,2,1
134,2015-05-14,2015,5,14,Jueves,Mayo,2,1
135,2015-05-15,2015,5,15,Viernes,Mayo,2,1
136,2015-05-16,2015,5,16,Sábado,Mayo,2,1
137,2015-05-17,2015,5,17,Domingo,Mayo,2,1
138,2015-05-18,2015,5,18,Lunes,Mayo,2,1
139,2015-05-19,2015,5,19,Martes,Mayo,2,1
140,2015-05-20,2015,5,20,Miércoles,Mayo,2,1
141,2015-05-21,2015,5,21,Jueves,Mayo,2,1
142,2015-05-22,2015,5,22,Viernes,Mayo,2,1
143,2015-05-23,2015,5,23,Sábado,Mayo,2,1
144,2015-05-24,2015,5,24,Domingo,Mayo,2,1
145,2015-05-25,2015,5,25,Lunes,Mayo,2,1
146,2015-05-26,2015,5,26,Martes,Mayo,2,1
147,2015-05-27,2015,5,27,Miércoles,Mayo,2,1
148,2015-05-28,2015,5,28,Jueves,Mayo,2,1
149,2015-05-29,2015,5,29,Viernes,Mayo,2,1
150,2015-05-30,2015,5,30,Sábado,Mayo,2,1
151,2015-05-31,2015,5,31,Domingo,Mayo,2,1
152,2015-06-01,2015,6,1,Lunes,Junio,2,1
153,2015-06-02,2015,6,2,Martes,Junio,2,1
154,2015-06-03,2015,6,3,Miércoles,Junio,2,1
155,2015-06-04,2015,6,4,Jueves,Junio,2,1
156,2015-06-05,2015,6,5,Viernes,Junio,2,1
157,2015-06-06,2015,6,6,Sábado,Junio,2,1
158,2015-06-07,2015,6,7,Domingo,Junio,2,1
159,2015-06-08,2015,6,8,Lunes,Junio,2,1
160,2015-06-09,2015,6,9,Martes,Junio,2,1
161,2015-06-10,2015,6,10,Miércoles,Junio,2,1
162,2015-06-11,2015,6,11,Jueves,Junio,2,1
163,2015-06-12,2015,6,12,Viernes,Junio,2,1
164,2015-06-13,2015,6,13,Sábado,Junio,2,1
165,2015-06-14,2015,6,14,Domingo,Junio,2,1
166,2015-06-15,2015,6,15,Lunes,Junio,2,1
167,2015-06-16,2015,6,16,Martes,Junio,2,1
168,2015-06-17,2015,6,17,Miércoles,Junio,2,1
169,2015-06-18,2015,6,18,Jueves,Junio,2,1
170,2015-06-19,2015,6,19,Viernes,Junio,2,1
171,2015-06-20,2015,6,20,Sábado,Junio,2,1
172,2015-06-21,2015,6,21,Domingo,Junio,2,1
173,2015-06-22,2015,6,22,Lunes,Junio,2,1
174,2015-06-23,2015,6,23,Martes,Junio,2,1
175,2015-06-24,2015,6,24,Miércoles,Junio,2,1
176,2015-06-25,2015,6,25,Jueves,Junio,2,1
177,2015-06-26,2015,6,26,Viernes,Junio,2,1
178,2015-06-27,2015,6,27,Sábado,Junio,2,1
179,2015-06-28,2015,6,28,Domingo,Junio,2,1
180,2015-06-29,2015,6,29,Lunes,Junio,2,1
181,2015-06-30,2015,6,30,Martes,Junio,2,1
182,2015-07-01,2015,7,1,Miércoles,Julio,3,2
183,2015-07-02,2015,7,2,Jueves,Julio,3,2
184,2015-07-03,2015,7,3,Viernes,Julio,3,2
185,2015-07-04,2015,7,4,Sábado,Julio,3,2
186,2015-07-05,2015,7,5,Domingo,Julio,3,2
187,2015-07-06,2015,7,6,Lunes,Julio,3,2
188,2015-07-07,2015,7,7,Martes,Julio,3,2
189,2015-07-08,2015,7,8,Miércoles,Julio,3,2
190,2015-07-09,2015,7,9,Jueves,Julio,3,2
191,2015-07-10,2015,7,10,Viernes,Julio,3,2
192,2015-07-11,2015,7,11,Sábado,Julio,3,2
193,2015-07-12,2015,7,12,Domingo,Julio,3,2
194,2015-07-13,2015,7,13,Lunes,Julio,3,2
195,2015-07-14,2015,7,14,Martes,Julio,3,2
196,2015-07-15,2015,7,15,Miércoles,Julio,3,2
197,2015-07-16,2015,7,16,Jueves,Julio,3,2
198,2015-07-17,2015,7,17,Viernes,Julio,3,2
199,2015-07-18,2015,7,18,Sábado,Julio,3,2
200,2015-07-19,2015,7,19,Domingo,Julio,3,2
201,2015-07-20,2015,7,20,Lunes,Julio,3,2
202,2015-07-21,2015,7,21,Martes,Julio,3,2
203,2015-07-22,2015,7,22,Miércoles,Julio,3,2
204,2015-07-23,2015,7,23,Jueves,Julio,3,2
205,2015-07-24,2015,7,24,Viernes,Julio,3,2
206,2015-07-25,2015,7,25,Sábado,Julio,3,2
207,2015-07-26,2015,7,26,Domingo,Julio,3,2
208,2015-07-27,2015,7,27,Lunes,Julio,3,2
209,2015-07-28,2015,7,28,Martes,Julio,3,2
210,2015-07-29,2015,7,29,Miércoles,Julio,3,2
211,2015-07-30,2015,7,30,Jueves,Julio,3,2
212,2015-07-31,2015,7,31,Viernes,Julio,3,2
213,2015-08-01,2015,8,1,Sábado,Agosto,3,2
214,2015-08-02,2015,8,2,Domingo,Agosto,3,2
215,2015-08-03,2015,8,3,Lunes,Agosto,3,2
216,2015-08-04,2015,8,4,Martes,Agosto,3,2
217,2015-08-05,2015,8,5,Miércoles,Agosto,3,2
218,2015-08-06,2015,8,6,Jueves,Agosto,3,2
219,2015-08-07,2015,8,7,Viernes,Agosto,3,2
220,2015-08-08,2015,8,8,Sábado,Agosto,3,2
221,2015-08-09,2015,8,9,Domingo,Agosto,3,2
222,2015-08-10,2015,8,10,Lunes,Agosto,3,2
223,2015-08-11,2015,8,11,Martes,Agosto,3,2
224,2015-08-12,2015,8,12,Miércoles,Agosto,3,2
225,2015-08-13,2015,8,13,Jueves,Agosto,3,2
226,2015-08-14,2015,8,14,Viernes,Agosto,3,2
227,2015-08-15,2015,8,15,Sábado,Agosto,3,2
228,2015-08-16,2015,8,16,Domingo,Agosto,3,2
229,2015-08-17,2015,8,17,Lunes,Agosto,3,2
230,2015-08-18,2015,8,18,Martes,Agosto,3,2
231,2015-08-19,2015,8,19,Miércoles,Agosto,3,2
232,2015-08-20,2015,8,20,Jueves,Agosto,3,2
233,2015-08-21,2015,8,21,Viernes,Agosto,3,2
234,2015-08-22,2015,8,22,Sábado,Agosto,3,2
235,2015-08-23,2015,8,23,Domingo,Agosto,3,2
236,2015-08-24,2015,8,24,Lunes,Agosto,3,2
237,2015-08-25,2015,8,25,Martes,Agosto,3,2
238,2015-08-26,2015,8,26,Miércoles,Agosto,3,2
239,2015-08-27,2015,8,27,Jueves,Agosto,3,2
240,2015-08-28,2015,8,28,Viernes,Agosto,3,2
241,2015-08-29,2015,8,29,Sábado,Agosto,3,2
242,2015-08-30,2015,8,30,Domingo,Agosto,3,2
243,2015-08-31,2015,8,31,Lunes,Agosto,3,2
244,2015-09-01,2015,9,1,Martes,Septiembre,3,2
245,2015-09-02,2015,9,2,Miércoles,Septiembre,3,2
246,2015-09-03,2015,9,3,Jueves,Septiembre,3,2
247,2015-09-04,2015,9,4,Viernes,Septiembre,3,2
248,2015-09-05,2015,9,5,Sábado,Septiembre,3,2
249,2015-09-06,2015,9,6,Domingo,Septiembre,3,2
250,2015-09-07,2015,9,7,Lunes,Septiembre,3,2
251,2015-09-08,2015,9,8,Martes,Septiembre,3,2
252,2015-09-09,2015,9,9,Miércoles,Septiembre,3,2
253,2015-09-10,2015,9,10,Jueves,Septiembre,3,2
254,2015-09-11,2015,9,11,Viernes,Septiembre,3,2
255,2015-09-12,2015,9,12,Sábado,Septiembre,3,2
256,2015-09-13,2015,9,13,Domingo,Septiembre,3,2
257,2015-09-14,2015,9,14,Lunes,Septiembre,3,2
258,2015-09-15,2015,9,15,Martes,Septiembre,3,2
259,2015-09-16,2015,9,16,Miércoles,Septiembre,3,2
260,2015-09-17,2015,9,17,Jueves,Septiembre,3,2
261,2015-09-18,2015,9,18,Viernes,Septiembre,3,2
262,2015-09-19,2015,9,19,Sábado,Septiembre,3,2
263,2015-09-20,2015,9,20,Domingo,Septiembre,3,2
264,2015-09-21,2015,9,21,Lunes,Septiembre,3,2
265,2015-09-22,2015,9,22,Martes,Septiembre,3,2
266,2015-09-23,2015,9,23,Miércoles,Septiembre,3,2
267,2015-09-24,2015,9,24,Jueves,Septiembre,3,2
268,2015-09-25,2015,9,25,Viernes,Septiembre,3,2
269,2015-09-26,2015,9,26,Sábado,Septiembre,3,2
270,2015-09-27,2015,9,27,Domingo,Septiembre,3,2
271,2015-09-28,2015,9,28,Lunes,Septiembre,3,2
272,2015-09-29,2015,9,29,Martes,Septiembre,3,2
273,2015-09-30,2015,9,30,Miércoles,Septiembre,3,2
274,2015-10-01,2015,10,1,Jueves,Octubre,4,2
275,2015-10-02,2015,10,2,Viernes,Octubre,4,2
276,2015-10-03,2015,10,3,Sábado,Octubre,4,2
277,2015-10-04,2015,10,4,Domingo,Octubre,4,2
278,2015-10-05,2015,10,5,Lunes,Octubre,4,2
279,2015-10-06,2015,10,6,Martes,Octubre,4,2
280,2015-10-07,2015,10,7,Miércoles,Octubre,4,2
281,2015-10-08,2015,10,8,Jueves,Octubre,4,2
282,2015-10-09,2015,10,9,Viernes,Octubre,4,2
283,2015-10-10,2015,10,10,Sábado,Octubre,4,2
284,2015-10-11,2015,10,11,Domingo,Octubre,4,2
285,2015-10-12,2015,10,12,Lunes,Octubre,4,2
286,2015-10-13,2015,10,13,Martes,Octubre,4,2
287,2015-10-14,2015,10,14,Miércoles,Octubre,4,2
288,2015-10-15,2015,10,15,Jueves,Octubre,4,2
289,2015-10-16,2015,10,16,Viernes,Octubre,4,2
290,2015-10-17,2015,10,17,Sábado,Octubre,4,2
291,2015-10-18,2015,10,18,Domingo,Octubre,4,2
292,2015-10-19,2015,10,19,Lunes,Octubre,4,2
293,2015-10-20,2015,10,20,Martes,Octubre,4,2
294,2015-10-21,2015,10,21,Miércoles,Octubre,4,2
295,2015-10-22,2015,10,22,Jueves,Octubre,4,2
296,2015-10-23,2015,10,23,Viernes,Octubre,4,2
297,2015-10-24,2015,10,24,Sábado,Octubre,4,2
298,2015-10-25,2015,10,25,Domingo,Octubre,4,2
299,2015-10-26,2015,10,26,Lunes,Octubre,4,2
300,2015-10-27,2015,10,27,Martes,Octubre,4,2
301,2015-10-28,2015,10,28,Miércoles,Octubre,4,2
302,2015-10-29,2015,10,29,Jueves,Octubre,4,2
303,2015-10-30,2015,10,30,Viernes,Octubre,4,2
304,2015-10-31,2015,10,31,Sábado,Octubre,4,2
305,2015-11-01,2015,11,1,Domingo,Noviembre,4,2
306,2015-11-02,2015,11,2,Lunes,Noviembre,4,2
307,2015-11-03,2015,11,3,Martes,Noviembre,4,2
308,2015-11-04,2015,11,4,Miércoles,Noviembre,4,2
309,2015-11-05,2015,11,5,Jueves,Noviembre,4,2
310,2015-11-06,2015,11,6,Viernes,Noviembre,4,2
311,2015-11-07,2015,11,7,Sábado,Noviembre,4,2
312,2015-11-08,2015,11,8,Domingo,Noviembre,4,2
313,2015-11-09,2015,11,9,Lunes,Noviembre,4,2
314,2015-11-10,2015,11,10,Martes,Noviembre,4,2
315,2015-11-11,2015,11,11,Miércoles,Noviembre,4,2
316,2015-11-12,2015,11,12,Jueves,Noviembre,4,2
317,2015-11-13,2015,11,13,Viernes,Noviembre,4,2
318,2015-11-14,2015,11,14,Sábado,Noviembre,4,2
319,2015-11-15,2015,11,15,Domingo,Noviembre,4,2
320,2015-11-16,2015,11,16,Lunes,Noviembre,4,2
321,2015-11-17,2015,11,17,Martes,Noviembre,4,2
322,2015-11-18,2015,11,18,Miércoles,Noviembre,4,2
323,2015-11-19,2015,11,19,Jueves,Noviembre,4,2
324,2015-11-20,2015,11,20,Viernes,Noviembre,4,2
325,2015-11-21,2015,11,21,Sábado,Noviembre,4,2
326,2015-11-22,2015,11,22,Domingo,Noviembre,4,2
327,2015-11-23,2015,11,23,Lunes,Noviembre,4,2
328,2015-11-24,2015,11,24,Martes,Noviembre,4,2
329,2015-11-25,2015,11,25,Miércoles,Noviembre,4,2
330,2015-11-26,2015,11,26,Jueves,Noviembre,4,2
331,2015-11-27,2015,11,27,Viernes,Noviembre,4,2
332,2015-11-28,2015,11,28,Sábado,Noviembre,4,2
333,2015-11-29,2015,11,29,Domingo,Noviembre,4,2
334,2015-11-30,2015,11,30,Lunes,Noviembre,4,2
335,2015-12-01,2015,12,1,Martes,Diciembre,4,2
336,2015-12-02,2015,12,2,Miércoles,Diciembre,4,2
337,2015-12-03,2015,12,3,Jueves,Diciembre,4,2
338,2015-12-04,2015,12,4,Viernes,Diciembre,4,2
339,2015-12-05,2015,12,5,Sábado,Diciembre,4,2
340,2015-12-06,2015,12,6,Domingo,Diciembre,4,2
341,2015-12-07,2015,12,7,Lunes,Diciembre,4,2
342,2015-12-08,2015,12,8,Martes,Diciembre,4,2
343,2015-12-09,2015,12,9,Miércoles,Diciembre,4,2
344,2015-12-10,2015,12,10,Jueves,Diciembre,4,2
345,2015-12-11,2015,12,11,Viernes,Diciembre,4,2
346,2015-12-12,2015,12,12,Sábado,Diciembre,4,2
347,2015-12-13,2015,12,13,Domingo,Diciembre,4,2
348,2015-12-14,2015,12,14,Lunes,Diciembre,4,2
349,2015-12-15,2015,12,15,Martes,Diciembre,4,2
350,2015-12-16,2015,12,16,Miércoles,Diciembre,4,2
351,2015-12-17,2015,12,17,Jueves,Diciembre,4,2
352,2015-12-18,2015,12,18,Viernes,Diciembre,4,2
353,2015-12-19,2015,12,19,Sábado,Diciembre,4,2
354,2015-12-20,2015,12,20,Domingo,Diciembre,4,2
355,2015-12-21,2015,12,21,Lunes,Diciembre,4,2
356,2015-12-22,2015,12,22,Martes,Diciembre,4,2
357,2015-12-23,2015,12,23,Miércoles,Diciembre,4,2
358,2015-12-24,2015,12,24,Jueves,Diciembre,4,2
359,2015-12-25,2015,12,25,Viernes,Diciembre,4,2
360,2015-12-26,2015,12,26,Sábado,Diciembre,4,2
361,2015-12-27,2015,12,27,Domingo,Diciembre,4,2
362,2015-12-28,2015,12,28,Lunes,Diciembre,4,2
363,2015-12-29,2015,12,29,Martes,Diciembre,4,2
364,2015-12-30,2015,12,30,Miércoles,Diciembre,4,2
365,2015-12-31,2015,12,31,Jueves,Diciembre,4,2
366,2016-01-01,2016,1,1,Viernes,Enero,1,1
367,2016-01-02,2016,1,2,Sábado,Enero,1,1
368,2016-01-03,2016,1,3,Domingo,Enero,1,1
369,2016-01-04,2016,1,4,Lunes,Enero,1,1
370,2016-01-05,2016,1,5,Martes,Enero,1,1
371,2016-01-06,2016,1,6,Miércoles,Enero,1,1
372,2016-01-07,2016,1,7,Jueves,Enero,1,1
373,2016-01-08,2016,1,8,Viernes,Enero,1,1
374,2016-01-09,2016,1,9,Sábado,Enero,1,1
375,2016-01-10,2016,1,10,Domingo,Enero,1,1
376,2016-01-11,2016,1,11,Lunes,Enero,1,1
377,2016-01-12,2016,1,12,Martes,Enero,1,1
378,2016-01-13,2016,1,13,Miércoles,Enero,1,1
379,2016-01-14,2016,1,14,Jueves,Enero,1,1
380,2016-01-15,2016,1,15,Viernes,Enero,1,1
381,2016-01-16,2016,1,16,Sábado,Enero,1,1
382,2016-01-17,2016,1,17,Domingo,Enero,1,1
383,2016-01-18,2016,1,18,Lunes,Enero,1,1
384,2016-01-19,2016,1,19,Martes,Enero,1,1
385,2016-01-20,2016,1,20,Miércoles,Enero,1,1
386,2016-01-21,2016,1,21,Jueves,Enero,1,1
387,2016-01-22,2016,1,22,Viernes,Enero,1,1
388,2016-01-23,2016,1,23,Sábado,Enero,1,1
389,2016-01-24,2016,1,24,Domingo,Enero,1,1
390,2016-01-25,2016,1,25,Lunes,Enero,1,1
391,2016-01-26,2016,1,26,Martes,Enero,1,1
392,2016-01-27,2016,1,27,Miércoles,Enero,1,1
393,2016-01-28,2016,1,28,Jueves,Enero,1,1
394,2016-01-29,2016,1,29,Viernes,Enero,1,1
395,2016-01-30,2016,1,30,Sábado,Enero,1,1
396,2016-01-31,2016,1,31,Domingo,Enero,1,1
397,2016-02-01,2016,2,1,Lunes,Febrero,1,1
398,2016-02-02,2016,2,2,Martes,Febrero,1,1
399,2016-02-03,2016,2,3,Miércoles,Febrero,1,1
400,2016-02-04,2016,2,4,Jueves,Febrero,1,1
401,2016-02-05,2016,2,5,Viernes,Febrero,1,1
402,2016-02-06,2016,2,6,Sábado,Febrero,1,1
403,2016-02-07,2016,2,7,Domingo,Febrero,1,1
404,2016-02-08,2016,2,8,Lunes,Febrero,1,1
405,2016-02-09,2016,2,9,Martes,Febrero,1,1
406,2016-02-10,2016,2,10,Miércoles,Febrero,1,1
407,2016-02-11,2016,2,11,Jueves,Febrero,1,1
408,2016-02-12,2016,2,12,Viernes,Febrero,1,1
409,2016-02-13,2016,2,13,Sábado,Febrero,1,1
410,2016-02-14,2016,2,14,Domingo,Febrero,1,1
411,2016-02-15,2016,2,15,Lunes,Febrero,1,1
412,2016-02-16,2016,2,16,Martes,Febrero,1,1
413,2016-02-17,2016,2,17,Miércoles,Febrero,1,1
414,2016-02-18,2016,2,18,Jueves,Febrero,1,1
415,2016-02-19,2016,2,19,Viernes,Febrero,1,1
416,2016-02-20,2016,2,20,Sábado,Febrero,1,1
417,2016-02-21,2016,2,21,Domingo,Febrero,1,1
418,2016-02-22,2016,2,22,Lunes,Febrero,1,1
419,2016-02-23,2016,2,23,Martes,Febrero,1,1
420,2016-02-24,2016,2,24,Miércoles,Febrero,1,1
421,2016-02-25,2016,2,25,Jueves,Febrero,1,1
422,2016-02-26,2016,2,26,Viernes,Febrero,1,1
423,2016-02-27,2016,2,27,Sábado,Febrero,1,1
424,2016-02-28,2016,2,28,Domingo,Febrero,1,1
425,2016-02-29,2016,2,29,Lunes,Febrero,1,1
426,2016-03-01,2016,3,1,Martes,Marzo,1,1
427,2016-03-02,2016,3,2,Miércoles,Marzo,1,1
428,2016-03-03,2016,3,3,Jueves,Marzo,1,1
429,2016-03-04,2016,3,4,Viernes,Marzo,1,1
430,2016-03-05,2016,3,5,Sábado,Marzo,1,1
431,2016-03-06,2016,3,6,Domingo,Marzo,1,1
432,2016-03-07,2016,3,7,Lunes,Marzo,1,1
433,2016-03-08,2016,3,8,Martes,Marzo,1,1
434,2016-03-09,2016,3,9,Miércoles,Marzo,1,1
435,2016-03-10,2016,3,10,Jueves,Marzo,1,1
436,2016-03-11,2016,3,11,Viernes,Marzo,1,1
437,2016-03-12,2016,3,12,Sábado,Marzo,1,1
438,2016-03-13,2016,3,13,Domingo,Marzo,1,1
439,2016-03-14,2016,3,14,Lunes,Marzo,1,1
440,2016-03-15,2016,3,15,Martes,Marzo,1,1
441,2016-03-16,2016,3,16,Miércoles,Marzo,1,1
442,2016-03-17,2016,3,17,Jueves,Marzo,1,1
443,2016-03-18,2016,3,18,Viernes,Marzo,1,1
444,2016-03-19,2016,3,19,Sábado,Marzo,1,1
445,2016-03-20,2016,3,20,Domingo,Marzo,1,1
446,2016-03-21,2016,3,21,Lunes,Marzo,1,1
447,2016-03-22,2016,3,22,Martes,Marzo,1,1
448,2016-03-23,2016,3,23,Miércoles,Marzo,1,1
449,2016-03-24,2016,3,24,Jueves,Marzo,1,1
450,2016-03-25,2016,3,25,Viernes,Marzo,1,1
451,2016-03-26,2016,3,26,Sábado,Marzo,1,1
452,2016-03-27,2016,3,27,Domingo,Marzo,1,1
453,2016-03-28,2016,3,28,Lunes,Marzo,1,1
454,2016-03-29,2016,3,29,Martes,Marzo,1,1
455,2016-03-30,2016,3,30,Miércoles,Marzo,1,1
456,2016-03-31,2016,3,31,Jueves,Marzo,1,1
457,2016-04-01,2016,4,1,Viernes,Abril,2,1
458,2016-04-02,2016,4,2,Sábado,Abril,2,1
459,2016-04-03,2016,4,3,Domingo,Abril,2,1
460,2016-04-04,2016,4,4,Lunes,Abril,2,1
461,2016-04-05,2016,4,5,Martes,Abril,2,1
462,2016-04-06,2016,4,6,Miércoles,Abril,2,1
463,2016-04-07,2016,4,7,Jueves,Abril,2,1
464,2016-04-08,2016,4,8,Viernes,Abril,2,1
465,2016-04-09,2016,4,9,Sábado,Abril,2,1
466,2016-04-10,2016,4,10,Domingo,Abril,2,1
467,2016-04-11,2016,4,11,Lunes,Abril,2,1
